0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,sensor_id,gesture_id,component_id,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_amplitude,std_deviation
4,4,3,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,,,,,,,,,,,8,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013796843333333333,0.0007110725276307772
5,5,5,6,2,3,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,,,,,,9,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180842,0.020628299894675437
6,5,4,4,4,3,3,3,3,3,3,3,2,2,1,2,2,3,3,3,3,3,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,10,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06575356866666666,0.0997823533065004
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,11,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004359754936666667,0.0009236005971817228
3,3,3,3,2,1,2,2,2,2,3,3,3,3,3,3,3,6,4,4,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,12,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02352495,0.03449641750633197
2,2,2,1,2,3,3,6,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,13,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3654733333333336e-08,3.626283914232616e-08
1,3,3,3,3,3,3,3,4,4,4,5,5,5,5,6,5,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,14,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05290196666666667,0.0031487538644500114
6,5,5,4,4,4,4,3,3,3,3,3,2,2,2,1,2,3,3,3,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,15,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004139753133333333,0.0002711706447321695
6,5,4,4,4,4,4,4,4,4,3,3,3,3,2,1,1,2,2,2,2,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,16,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006926266666666667,0.013034437685156282
3,3,3,1,3,4,3,3,3,3,3,3,4,5,6,4,4,4,4,4,4,3,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,,,,,,,,,,,17,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6725361333333334e-08,4.459474580444829e-08
1,1,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,5,5,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,,18,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055711133333333336,0.00789946339837221
6,5,4,4,4,4,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,19,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001054436,0.0005736191035138562
6,5,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,2,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,20,24,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073698272999999995,0.013887369857191705
4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1,249,Z,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.9978994999999999,0.00031208131953066524
5,5,5,5,5,5,5,5,6,5,5,5,4,4,4,4,4,4,4,4,4,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2,249,Z,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,-0.010948622,0.005296908900159932
6,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,249,Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,-0.0030876585,0.0018067744175097647
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4,249,Z,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,-0.001555484125,0.0010138171167914036
3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5,249,Z,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.000599577575,0.0032864443740134555
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,6,249,Z,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,-0.1739481375,0.09503670275724319
4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7,249,Z,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,-0.002484668497,0.003787984419687172
4,4,4,4,6,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8,249,Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,-0.0070949728625,0.01413474985119522
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,9,249,Z,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,-0.00043304875000000004,0.004084098585507081
4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,10,249,Z,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.2116938,0.09064798322182904
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,249,Z,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.001311213861076525,0.0018800478901012177
2,2,2,3,3,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,12,249,Z,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.013249736685,0.016316334002922768
3,3,3,4,4,3,3,3,3,3,4,3,4,4,4,4,3,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13,249,Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,-4.733589875e-08,4.605475810745968e-08
3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,14,249,Z,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,-0.041765675,0.002735160058273555
6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,15,249,Z,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0017019175,0.00021361751378047166
2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,16,249,Z,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,-0.002840564875,0.001970774081553993
3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,17,249,Z,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,4.98904175e-08,4.052815082697388e-08
4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,18,249,Z,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0434142375,0.0032542339430492316
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,19,249,Z,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.001027710625,8.951688855104032e-05
3,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,20,249,Z,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,-0.008193632499999999,0.0012977075537052832
2,2,1,2,2,3,3,4,4,4,6,6,5,4,4,4,4,4,4,4,4,4,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,,,,,,,,,,1,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988699999999999,0.0005263712251507267
6,6,5,5,4,4,3,3,3,1,2,1,1,2,3,3,3,3,3,3,3,4,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0456224,0.015258663501106511
2,2,2,2,1,2,3,3,3,3,4,4,4,4,4,4,4,5,6,5,5,4,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,3,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01729203333333333,0.00829029913699674
4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,3,3,3,2,2.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0,,,,,,,,,,,4,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00162959,0.0003855118903051716
2,1,1,2,3,3,3,3,4,4,4,4,5,5,6,5,6,6,5,5,5,5,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,5,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00081263,0.017556371820721766
4,4,4,4,4,5,5,6,4,3,3,3,3,3,2,2,2,1,3,4,4,4,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,6,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05848531666666666,0.04755994027198438
3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,5,5,6,4,3,3,3,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,7,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004600037,0.0020175617509511326
1,2,2,3,3,3,2,3,3,3,3,3,4,4,4,4,4,5,5,5,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,,8,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001988723333333333,0.0007135769646334974
5,6,5,5,4,4,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,9,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015627496666666674,0.0188299274068606
5,5,6,6,5,5,4,3,3,3,2,2,2,1,1,2,2,2,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,,,,,,,,,,10,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08024086666666666,0.1906198628930947
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,5.0,6.0,4.0,4.0,3.0,2.0,1.0,,,,,,,,,,,11,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00020975701632543333,0.0005783293427440377
6,4,3,2,3,2,2,2,2,2,3,3,3,4,3,4,4,4,3,3,3,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,12,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02529244,0.018638579050535654
3,2,1,2,3,3,6,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,,13,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1744726999999997e-08,5.722933263455616e-08
6,5,4,4,4,4,4,5,5,4,4,4,3,3,3,3,2,2,1,2,2,2,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,14,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05766993333333333,0.0014092081921734945
5,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,1,1,2,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,15,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.143514e-05,8.651181394668052e-05
1,1,1,2,2,3,3,4,4,4,4,5,5,5,6,5,5,5,5,5,5,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,16,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026375433333333333,0.006160521345272294
4,4,4,4,6,4,4,4,4,5,5,5,5,5,4,4,4,3,3,3,3,3,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,,,,,,,,,,,17,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2881401666666668e-08,4.4913425972613284e-08
1,2,2,2,2,3,3,3,3,3,4,4,4,4,5,4,6,5,5,5,5,5,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,,18,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0464265,0.004773954438757594
4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,1,2.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,19,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021899822,0.00016966704663412083
2,1,1,2,3,3,3,4,4,5,5,5,5,6,6,5,5,5,5,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,20,25,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012975170000000001,0.006096191287142599
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,250,Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963053333333334,0.0002399824067625886
4,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,4,4,4,4,4,4,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,250,Z,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023006616666666667,0.006461945434855942
2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,250,Z,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00613362,0.0003978969505621609
4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4,250,Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004564313833333333,0.0004523953528798342
2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5,250,Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014114773333333334,0.004265341940800943
5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6,250,Z,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19932698833333334,0.08852324074044453
